ObjNum	OriginX	OriginY	OriginZ	Flags	Solid	FadeMinDist	FadeMaxDist	PropTypeEntry
42	306	544	420,95	16	0	0	0	models/scenery/structural/Ventrue_Tower/ballroomwndwe.mdl
43	481	370	420,95	16	0	0	0	models/scenery/structural/Ventrue_Tower/ballroomwndwe.mdl
44	306,422	-416,352	420,95	16	0	0	0	models/scenery/structural/Ventrue_Tower/ballroomwndwe.mdl
45	479,422	-242,352	420,95	16	0	0	0	models/scenery/structural/Ventrue_Tower/ballroomwndwe.mdl
46	527,281	64,1804	420,95	16	0	0	0	models/scenery/structural/Ventrue_Tower/ballroomwndwe.mdl
47	-479,422	370,931	420,95	16	0	0	0	models/scenery/structural/Ventrue_Tower/ballroomwndwe.mdl
48	-306,422	544,931	420,95	16	0	0	0	models/scenery/structural/Ventrue_Tower/ballroomwndwe.mdl
49	-527,281	64,3979	420,95	16	0	0	0	models/scenery/structural/Ventrue_Tower/ballroomwndwe.mdl
50	-481	-241,422	420,95	16	0	0	0	models/scenery/structural/Ventrue_Tower/ballroomwndwe.mdl
51	-306	-415,422	420,95	16	0	0	0	models/scenery/structural/Ventrue_Tower/ballroomwndwe.mdl
52	1572	-339	5548	16	0	0	0	models/scenery/structural/Ventrue_Tower/skyline.mdl
53	1555	-338	5548	16	0	0	0	models/scenery/structural/Ventrue_Tower/skylinebldgs.mdl
54	123,185	-433,364	342,701	16	0	0	0	models/scenery/misc/giosconce/giosconce.mdl
55	0	0	0	0	0	0	0	models/scenery/misc/giosconce/giosconce.mdl
